"student_id","student_name","email","age","dept_id","gender"
1105,"Student_1105","student1105@gmail.com",19,3,"F"
1106,"Student_1106","student1106@gmail.com",23,2,"M"
1107,"Student_1107","student1107@gmail.com",30,3,"M"
1108,"Student_1108","student1108@gmail.com",27,7,"M"
1109,"Student_1109","student1109@gmail.com",19,8,"M"
1110,"Student_1110","student1110@gmail.com",18,9,"M"
1111,"Student_1111","student1111@gmail.com",24,9,"F"
1112,"Student_1112","student1112@gmail.com",29,9,"M"
1113,"Student_1113","student1113@gmail.com",21,7,"M"
1114,"Student_1114","student1114@gmail.com",22,2,"M"
1115,"Student_1115","student1115@gmail.com",26,1,"M"
1116,"Student_1116","student1116@gmail.com",28,2,"F"
1117,"Student_1117","student1117@gmail.com",23,6,"F"
1118,"Student_1118","student1118@gmail.com",27,9,"F"
1119,"Student_1119","student1119@gmail.com",18,2,"F"
1120,"Student_1120","student1120@gmail.com",30,10,"F"
1121,"Student_1121","student1121@gmail.com",22,10,"M"
1122,"Student_1122","student1122@gmail.com",30,6,"M"
1123,"Student_1123","student1123@gmail.com",27,7,"M"
1124,"Student_1124","student1124@gmail.com",30,1,"M"
1125,"Student_1125","student1125@gmail.com",25,5,"F"
1126,"Student_1126","student1126@gmail.com",23,7,"F"
1127,"Student_1127","student1127@gmail.com",22,7,"F"
1128,"Student_1128","student1128@gmail.com",27,2,"F"
1129,"Student_1129","student1129@gmail.com",28,9,"M"
1130,"Student_1130","student1130@gmail.com",29,4,"M"
1131,"Student_1131","student1131@gmail.com",24,10,"F"
1132,"Student_1132","student1132@gmail.com",30,9,"F"
1133,"Student_1133","student1133@gmail.com",25,3,"M"
1134,"Student_1134","student1134@gmail.com",17,7,"F"
1135,"Student_1135","student1135@gmail.com",26,3,"M"
1136,"Student_1136","student1136@gmail.com",18,3,"F"
1137,"Student_1137","student1137@gmail.com",20,5,"M"
1138,"Student_1138","student1138@gmail.com",27,5,"M"
1139,"Student_1139","student1139@gmail.com",27,5,"F"
1140,"Student_1140","student1140@gmail.com",21,8,"F"
1141,"Student_1141","student1141@gmail.com",20,3,"M"
1142,"Student_1142","student1142@gmail.com",28,2,"F"
1143,"Student_1143","student1143@gmail.com",18,3,"F"
1144,"Student_1144","student1144@gmail.com",23,7,"F"
1145,"Student_1145","student1145@gmail.com",18,5,"F"
1146,"Student_1146","student1146@gmail.com",29,7,"F"
1147,"Student_1147","student1147@gmail.com",27,5,"M"
1148,"Student_1148","student1148@gmail.com",28,8,"F"
1149,"Student_1149","student1149@gmail.com",30,2,"F"
1150,"Student_1150","student1150@gmail.com",18,6,"F"
1151,"Student_1151","student1151@gmail.com",24,5,"M"
1152,"Student_1152","student1152@gmail.com",19,4,"F"
1153,"Student_1153","student1153@gmail.com",28,8,"M"
1154,"Student_1154","student1154@gmail.com",21,10,"F"
1155,"Student_1155","student1155@gmail.com",17,10,"M"
1156,"Student_1156","student1156@gmail.com",17,4,"F"
1157,"Student_1157","student1157@gmail.com",22,8,"M"
1158,"Student_1158","student1158@gmail.com",29,2,"M"
1159,"Student_1159","student1159@gmail.com",17,3,"F"
1160,"Student_1160","student1160@gmail.com",21,5,"F"
1161,"Student_1161","student1161@gmail.com",22,1,"F"
1162,"Student_1162","student1162@gmail.com",22,7,"M"
1163,"Student_1163","student1163@gmail.com",23,6,"F"
1164,"Student_1164","student1164@gmail.com",19,10,"M"
1165,"Student_1165","student1165@gmail.com",20,7,"F"
1166,"Student_1166","student1166@gmail.com",25,6,"M"
1167,"Student_1167","student1167@gmail.com",23,8,"F"
1168,"Student_1168","student1168@gmail.com",26,6,"F"
1169,"Student_1169","student1169@gmail.com",27,7,"M"
1170,"Student_1170","student1170@gmail.com",29,10,"M"
1171,"Student_1171","student1171@gmail.com",19,3,"F"
1172,"Student_1172","student1172@gmail.com",19,5,"F"
1173,"Student_1173","student1173@gmail.com",19,6,"F"
1174,"Student_1174","student1174@gmail.com",18,10,"M"
1175,"Student_1175","student1175@gmail.com",26,4,"F"
1176,"Student_1176","student1176@gmail.com",30,8,"M"
1177,"Student_1177","student1177@gmail.com",23,6,"M"
1178,"Student_1178","student1178@gmail.com",26,3,"F"
1179,"Student_1179","student1179@gmail.com",27,7,"M"
1180,"Student_1180","student1180@gmail.com",20,6,"M"
1181,"Student_1181","student1181@gmail.com",24,5,"M"
1182,"Student_1182","student1182@gmail.com",26,8,"F"
1183,"Student_1183","student1183@gmail.com",19,10,"M"
1184,"Student_1184","student1184@gmail.com",20,4,"M"
1185,"Student_1185","student1185@gmail.com",24,6,"M"
1186,"Student_1186","student1186@gmail.com",27,7,"M"
1187,"Student_1187","student1187@gmail.com",21,5,"F"
1188,"Student_1188","student1188@gmail.com",24,7,"M"
1189,"Student_1189","student1189@gmail.com",21,6,"M"
1190,"Student_1190","student1190@gmail.com",27,2,"M"
1191,"Student_1191","student1191@gmail.com",17,10,"M"
1192,"Student_1192","student1192@gmail.com",29,4,"F"
1193,"Student_1193","student1193@gmail.com",24,10,"M"
1194,"Student_1194","student1194@gmail.com",21,9,"M"
1195,"Student_1195","student1195@gmail.com",27,3,"F"
1196,"Student_1196","student1196@gmail.com",25,9,"F"
1197,"Student_1197","student1197@gmail.com",19,1,"F"
1198,"Student_1198","student1198@gmail.com",18,8,"F"
1199,"Student_1199","student1199@gmail.com",24,4,"F"
1200,"Student_1200","student1200@gmail.com",22,8,"F"
1201,"Student_1201","student1201@gmail.com",26,5,"M"
1202,"Student_1202","student1202@gmail.com",21,2,"F"
1203,"Student_1203","student1203@gmail.com",27,7,"F"
1204,"Student_1204","student1204@gmail.com",23,8,"M"
1205,"Student_1205","student1205@gmail.com",28,3,"M"
1206,"Student_1206","student1206@gmail.com",21,5,"M"
1207,"Student_1207","student1207@gmail.com",24,4,"F"
1208,"Student_1208","student1208@gmail.com",30,5,"F"
1209,"Student_1209","student1209@gmail.com",21,3,"M"
1210,"Student_1210","student1210@gmail.com",20,7,"F"
1211,"Student_1211","student1211@gmail.com",23,7,"F"
1212,"Student_1212","student1212@gmail.com",30,2,"M"
1213,"Student_1213","student1213@gmail.com",24,8,"F"
1214,"Student_1214","student1214@gmail.com",18,10,"M"
1215,"Student_1215","student1215@gmail.com",20,8,"F"
1216,"Student_1216","student1216@gmail.com",23,10,"F"
1217,"Student_1217","student1217@gmail.com",26,7,"M"
1218,"Student_1218","student1218@gmail.com",22,9,"M"
1219,"Student_1219","student1219@gmail.com",26,9,"M"
1220,"Student_1220","student1220@gmail.com",21,7,"F"
1221,"Student_1221","student1221@gmail.com",28,9,"M"
1222,"Student_1222","student1222@gmail.com",21,1,"F"
1223,"Student_1223","student1223@gmail.com",17,6,"F"
1224,"Student_1224","student1224@gmail.com",30,9,"F"
1225,"Student_1225","student1225@gmail.com",27,10,"M"
1226,"Student_1226","student1226@gmail.com",23,2,"F"
1227,"Student_1227","student1227@gmail.com",21,2,"M"
1228,"Student_1228","student1228@gmail.com",17,4,"F"
1229,"Student_1229","student1229@gmail.com",26,6,"F"
1230,"Student_1230","student1230@gmail.com",30,3,"F"
1231,"Student_1231","student1231@gmail.com",27,10,"F"
1232,"Student_1232","student1232@gmail.com",29,1,"M"
1233,"Student_1233","student1233@gmail.com",28,10,"F"
1234,"Student_1234","student1234@gmail.com",17,7,"F"
1235,"Student_1235","student1235@gmail.com",26,6,"M"
1236,"Student_1236","student1236@gmail.com",28,7,"F"
1237,"Student_1237","student1237@gmail.com",24,2,"F"
1238,"Student_1238","student1238@gmail.com",30,1,"F"
1239,"Student_1239","student1239@gmail.com",21,2,"F"
1240,"Student_1240","student1240@gmail.com",29,5,"F"
1241,"Student_1241","student1241@gmail.com",29,4,"F"
1242,"Student_1242","student1242@gmail.com",20,9,"M"
1243,"Student_1243","student1243@gmail.com",26,9,"M"
1244,"Student_1244","student1244@gmail.com",29,9,"M"
1245,"Student_1245","student1245@gmail.com",22,10,"M"
1246,"Student_1246","student1246@gmail.com",20,10,"F"
1247,"Student_1247","student1247@gmail.com",27,4,"M"
1248,"Student_1248","student1248@gmail.com",20,8,"F"
1249,"Student_1249","student1249@gmail.com",26,6,"F"
1250,"Student_1250","student1250@gmail.com",21,7,"M"
1251,"Student_1251","student1251@gmail.com",27,8,"M"
1252,"Student_1252","student1252@gmail.com",29,10,"M"
1253,"Student_1253","student1253@gmail.com",28,9,"F"
1254,"Student_1254","student1254@gmail.com",29,3,"M"
1255,"Student_1255","student1255@gmail.com",27,6,"M"
1256,"Student_1256","student1256@gmail.com",27,1,"F"
1257,"Student_1257","student1257@gmail.com",30,8,"F"
1258,"Student_1258","student1258@gmail.com",19,2,"M"
1259,"Student_1259","student1259@gmail.com",27,5,"F"
1260,"Student_1260","student1260@gmail.com",18,7,"F"
1261,"Student_1261","student1261@gmail.com",27,2,"F"
1262,"Student_1262","student1262@gmail.com",27,2,"F"
1263,"Student_1263","student1263@gmail.com",17,3,"M"
1264,"Student_1264","student1264@gmail.com",21,6,"F"
1265,"Student_1265","student1265@gmail.com",29,5,"M"
1266,"Student_1266","student1266@gmail.com",24,6,"M"
1267,"Student_1267","student1267@gmail.com",17,8,"M"
1268,"Student_1268","student1268@gmail.com",26,4,"M"
1269,"Student_1269","student1269@gmail.com",22,9,"F"
1270,"Student_1270","student1270@gmail.com",28,8,"F"
1271,"Student_1271","student1271@gmail.com",19,6,"M"
1272,"Student_1272","student1272@gmail.com",18,8,"F"
1273,"Student_1273","student1273@gmail.com",21,2,"F"
1274,"Student_1274","student1274@gmail.com",22,8,"F"
1275,"Student_1275","student1275@gmail.com",28,8,"F"
1276,"Student_1276","student1276@gmail.com",23,6,"F"
1277,"Student_1277","student1277@gmail.com",19,2,"F"
1278,"Student_1278","student1278@gmail.com",20,5,"F"
1279,"Student_1279","student1279@gmail.com",19,1,"M"
1280,"Student_1280","student1280@gmail.com",29,2,"F"
1281,"Student_1281","student1281@gmail.com",25,1,"M"
1282,"Student_1282","student1282@gmail.com",22,6,"F"
1283,"Student_1283","student1283@gmail.com",25,2,"M"
1284,"Student_1284","student1284@gmail.com",25,3,"M"
1285,"Student_1285","student1285@gmail.com",21,4,"F"
1286,"Student_1286","student1286@gmail.com",30,9,"F"
1287,"Student_1287","student1287@gmail.com",19,3,"F"
1288,"Student_1288","student1288@gmail.com",21,9,"F"
1289,"Student_1289","student1289@gmail.com",30,3,"F"
1290,"Student_1290","student1290@gmail.com",24,6,"M"
1291,"Student_1291","student1291@gmail.com",29,9,"F"
1292,"Student_1292","student1292@gmail.com",21,7,"F"
1293,"Student_1293","student1293@gmail.com",28,8,"F"
1294,"Student_1294","student1294@gmail.com",30,4,"M"
1295,"Student_1295","student1295@gmail.com",22,7,"M"
1296,"Student_1296","student1296@gmail.com",29,3,"F"
1297,"Student_1297","student1297@gmail.com",18,3,"F"
1298,"Student_1298","student1298@gmail.com",24,7,"F"
1299,"Student_1299","student1299@gmail.com",18,7,"M"
1300,"Student_1300","student1300@gmail.com",19,1,"M"
1301,"Student_1301","student1301@gmail.com",29,10,"M"
1302,"Student_1302","student1302@gmail.com",20,4,"F"
1303,"Student_1303","student1303@gmail.com",30,8,"M"
1304,"Student_1304","student1304@gmail.com",27,10,"F"
1305,"Student_1305","student1305@gmail.com",28,7,"F"
1306,"Student_1306","student1306@gmail.com",27,7,"F"
1307,"Student_1307","student1307@gmail.com",23,1,"F"
1308,"Student_1308","student1308@gmail.com",30,4,"F"
1309,"Student_1309","student1309@gmail.com",29,4,"F"
1310,"Student_1310","student1310@gmail.com",25,5,"F"
1311,"Student_1311","student1311@gmail.com",22,2,"F"
1312,"Student_1312","student1312@gmail.com",18,10,"F"
1313,"Student_1313","student1313@gmail.com",29,2,"F"
1314,"Student_1314","student1314@gmail.com",23,9,"M"
1315,"Student_1315","student1315@gmail.com",17,3,"M"
1316,"Student_1316","student1316@gmail.com",21,6,"M"
1317,"Student_1317","student1317@gmail.com",25,6,"M"
1318,"Student_1318","student1318@gmail.com",18,4,"M"
1319,"Student_1319","student1319@gmail.com",24,8,"F"
1320,"Student_1320","student1320@gmail.com",22,2,"M"
1321,"Student_1321","student1321@gmail.com",27,5,"M"
1322,"Student_1322","student1322@gmail.com",28,8,"M"
1323,"Student_1323","student1323@gmail.com",27,9,"F"
1324,"Student_1324","student1324@gmail.com",21,6,"M"
1325,"Student_1325","student1325@gmail.com",26,10,"M"
1326,"Student_1326","student1326@gmail.com",23,7,"M"
1327,"Student_1327","student1327@gmail.com",30,10,"F"
1328,"Student_1328","student1328@gmail.com",27,7,"M"
1329,"Student_1329","student1329@gmail.com",22,10,"M"
1330,"Student_1330","student1330@gmail.com",18,2,"F"
1331,"Student_1331","student1331@gmail.com",27,6,"M"
1332,"Student_1332","student1332@gmail.com",20,6,"M"
1333,"Student_1333","student1333@gmail.com",24,8,"F"
1334,"Student_1334","student1334@gmail.com",17,10,"M"
1335,"Student_1335","student1335@gmail.com",26,3,"M"
1336,"Student_1336","student1336@gmail.com",25,5,"F"
1337,"Student_1337","student1337@gmail.com",22,10,"F"
1338,"Student_1338","student1338@gmail.com",26,10,"M"
1339,"Student_1339","student1339@gmail.com",20,2,"M"
1340,"Student_1340","student1340@gmail.com",27,3,"F"
1341,"Student_1341","student1341@gmail.com",18,6,"F"
1342,"Student_1342","student1342@gmail.com",27,2,"M"
1343,"Student_1343","student1343@gmail.com",30,4,"M"
1344,"Student_1344","student1344@gmail.com",24,5,"M"
1345,"Student_1345","student1345@gmail.com",28,2,"M"
1346,"Student_1346","student1346@gmail.com",21,3,"M"
1347,"Student_1347","student1347@gmail.com",27,6,"F"
1348,"Student_1348","student1348@gmail.com",23,3,"F"
1349,"Student_1349","student1349@gmail.com",18,9,"F"
1350,"Student_1350","student1350@gmail.com",19,7,"F"
1351,"Student_1351","student1351@gmail.com",17,7,"F"
1352,"Student_1352","student1352@gmail.com",17,10,"F"
1353,"Student_1353","student1353@gmail.com",21,3,"M"
1354,"Student_1354","student1354@gmail.com",24,10,"M"
1355,"Student_1355","student1355@gmail.com",18,7,"F"
1356,"Student_1356","student1356@gmail.com",18,7,"F"
1357,"Student_1357","student1357@gmail.com",20,3,"F"
1358,"Student_1358","student1358@gmail.com",25,8,"F"
1359,"Student_1359","student1359@gmail.com",19,9,"F"
1360,"Student_1360","student1360@gmail.com",23,3,"M"
1361,"Student_1361","student1361@gmail.com",24,9,"M"
1362,"Student_1362","student1362@gmail.com",22,3,"F"
1363,"Student_1363","student1363@gmail.com",27,8,"F"
1364,"Student_1364","student1364@gmail.com",28,5,"F"
1365,"Student_1365","student1365@gmail.com",28,3,"F"
1366,"Student_1366","student1366@gmail.com",25,3,"F"
1367,"Student_1367","student1367@gmail.com",23,6,"M"
1368,"Student_1368","student1368@gmail.com",26,8,"F"
1369,"Student_1369","student1369@gmail.com",28,10,"M"
1370,"Student_1370","student1370@gmail.com",28,1,"M"
1371,"Student_1371","student1371@gmail.com",19,6,"M"
1372,"Student_1372","student1372@gmail.com",23,1,"F"
1373,"Student_1373","student1373@gmail.com",27,8,"F"
1374,"Student_1374","student1374@gmail.com",18,3,"F"
1375,"Student_1375","student1375@gmail.com",30,4,"M"
1376,"Student_1376","student1376@gmail.com",24,7,"F"
1377,"Student_1377","student1377@gmail.com",26,9,"F"
1378,"Student_1378","student1378@gmail.com",23,9,"F"
1379,"Student_1379","student1379@gmail.com",21,8,"M"
1380,"Student_1380","student1380@gmail.com",17,7,"F"
1381,"Student_1381","student1381@gmail.com",28,8,"F"
1382,"Student_1382","student1382@gmail.com",22,7,"M"
1383,"Student_1383","student1383@gmail.com",20,8,"M"
1384,"Student_1384","student1384@gmail.com",24,8,"F"
1385,"Student_1385","student1385@gmail.com",24,3,"M"
1386,"Student_1386","student1386@gmail.com",20,2,"F"
1387,"Student_1387","student1387@gmail.com",30,10,"F"
1388,"Student_1388","student1388@gmail.com",22,1,"F"
1389,"Student_1389","student1389@gmail.com",18,4,"M"
1390,"Student_1390","student1390@gmail.com",27,5,"M"
1391,"Student_1391","student1391@gmail.com",22,1,"F"
1392,"Student_1392","student1392@gmail.com",25,5,"F"
1393,"Student_1393","student1393@gmail.com",27,4,"M"
1394,"Student_1394","student1394@gmail.com",22,9,"F"
1395,"Student_1395","student1395@gmail.com",17,5,"M"
1396,"Student_1396","student1396@gmail.com",23,3,"F"
1397,"Student_1397","student1397@gmail.com",21,8,"M"
1398,"Student_1398","student1398@gmail.com",20,10,"F"
1399,"Student_1399","student1399@gmail.com",18,8,"F"
1400,"Student_1400","student1400@gmail.com",30,9,"F"
1401,"Student_1401","student1401@gmail.com",30,9,"F"
1402,"Student_1402","student1402@gmail.com",24,2,"M"
1403,"Student_1403","student1403@gmail.com",18,10,"M"
1404,"Student_1404","student1404@gmail.com",27,2,"M"
1405,"Student_1405","student1405@gmail.com",20,5,"M"
1406,"Student_1406","student1406@gmail.com",27,9,"F"
1407,"Student_1407","student1407@gmail.com",27,6,"M"
1408,"Student_1408","student1408@gmail.com",26,9,"F"
1409,"Student_1409","student1409@gmail.com",17,1,"F"
1410,"Student_1410","student1410@gmail.com",17,8,"F"
1411,"Student_1411","student1411@gmail.com",29,9,"F"
1412,"Student_1412","student1412@gmail.com",22,4,"M"
1413,"Student_1413","student1413@gmail.com",20,7,"F"
1414,"Student_1414","student1414@gmail.com",19,2,"M"
1415,"Student_1415","student1415@gmail.com",29,4,"M"
1416,"Student_1416","student1416@gmail.com",26,5,"M"
1417,"Student_1417","student1417@gmail.com",20,1,"M"
1418,"Student_1418","student1418@gmail.com",18,8,"M"
1419,"Student_1419","student1419@gmail.com",30,5,"M"
1420,"Student_1420","student1420@gmail.com",29,6,"F"
1421,"Student_1421","student1421@gmail.com",25,2,"F"
1422,"Student_1422","student1422@gmail.com",20,8,"M"
1423,"Student_1423","student1423@gmail.com",26,2,"F"
1424,"Student_1424","student1424@gmail.com",20,4,"M"
1425,"Student_1425","student1425@gmail.com",30,4,"M"
1426,"Student_1426","student1426@gmail.com",30,10,"M"
1427,"Student_1427","student1427@gmail.com",20,6,"M"
1428,"Student_1428","student1428@gmail.com",22,10,"M"
1429,"Student_1429","student1429@gmail.com",29,7,"F"
1430,"Student_1430","student1430@gmail.com",19,3,"M"
1431,"Student_1431","student1431@gmail.com",29,10,"F"
1432,"Student_1432","student1432@gmail.com",26,3,"F"
1433,"Student_1433","student1433@gmail.com",17,4,"F"
1434,"Student_1434","student1434@gmail.com",21,4,"F"
1435,"Student_1435","student1435@gmail.com",30,1,"F"
1436,"Student_1436","student1436@gmail.com",19,10,"F"
1437,"Student_1437","student1437@gmail.com",19,6,"M"
1438,"Student_1438","student1438@gmail.com",25,9,"F"
1439,"Student_1439","student1439@gmail.com",21,5,"M"
1440,"Student_1440","student1440@gmail.com",29,10,"M"
1441,"Student_1441","student1441@gmail.com",19,9,"M"
1442,"Student_1442","student1442@gmail.com",18,3,"F"
1443,"Student_1443","student1443@gmail.com",27,6,"F"
1444,"Student_1444","student1444@gmail.com",30,5,"M"
1445,"Student_1445","student1445@gmail.com",17,5,"F"
1446,"Student_1446","student1446@gmail.com",19,10,"M"
1447,"Student_1447","student1447@gmail.com",17,5,"M"
1448,"Student_1448","student1448@gmail.com",22,9,"F"
1449,"Student_1449","student1449@gmail.com",29,2,"F"
1450,"Student_1450","student1450@gmail.com",29,3,"M"
1451,"Student_1451","student1451@gmail.com",20,7,"M"
1452,"Student_1452","student1452@gmail.com",26,1,"M"
1453,"Student_1453","student1453@gmail.com",22,5,"F"
1454,"Student_1454","student1454@gmail.com",17,3,"F"
1455,"Student_1455","student1455@gmail.com",19,3,"M"
1456,"Student_1456","student1456@gmail.com",21,4,"M"
1457,"Student_1457","student1457@gmail.com",17,3,"M"
1458,"Student_1458","student1458@gmail.com",19,6,"F"
1459,"Student_1459","student1459@gmail.com",28,4,"M"
1460,"Student_1460","student1460@gmail.com",23,7,"M"
1461,"Student_1461","student1461@gmail.com",25,8,"F"
1462,"Student_1462","student1462@gmail.com",18,3,"F"
1463,"Student_1463","student1463@gmail.com",28,10,"F"
1464,"Student_1464","student1464@gmail.com",18,5,"F"
1465,"Student_1465","student1465@gmail.com",24,7,"M"
1466,"Student_1466","student1466@gmail.com",24,7,"M"
1467,"Student_1467","student1467@gmail.com",29,8,"M"
1468,"Student_1468","student1468@gmail.com",22,2,"F"
1469,"Student_1469","student1469@gmail.com",25,2,"F"
1470,"Student_1470","student1470@gmail.com",26,7,"F"
1471,"Student_1471","student1471@gmail.com",18,9,"M"
1472,"Student_1472","student1472@gmail.com",24,5,"F"
1473,"Student_1473","student1473@gmail.com",25,6,"M"
1474,"Student_1474","student1474@gmail.com",20,8,"M"
1475,"Student_1475","student1475@gmail.com",26,8,"M"
1476,"Student_1476","student1476@gmail.com",17,6,"M"
1477,"Student_1477","student1477@gmail.com",28,10,"F"
1478,"Student_1478","student1478@gmail.com",29,1,"F"
1479,"Student_1479","student1479@gmail.com",30,2,"M"
1480,"Student_1480","student1480@gmail.com",27,8,"M"
1481,"Student_1481","student1481@gmail.com",25,6,"F"
1482,"Student_1482","student1482@gmail.com",21,2,"M"
1483,"Student_1483","student1483@gmail.com",24,9,"F"
1484,"Student_1484","student1484@gmail.com",27,7,"M"
1485,"Student_1485","student1485@gmail.com",17,4,"M"
1486,"Student_1486","student1486@gmail.com",17,7,"M"
1487,"Student_1487","student1487@gmail.com",24,4,"F"
1488,"Student_1488","student1488@gmail.com",30,8,"M"
1489,"Student_1489","student1489@gmail.com",23,5,"F"
1490,"Student_1490","student1490@gmail.com",23,6,"M"
1491,"Student_1491","student1491@gmail.com",27,5,"M"
1492,"Student_1492","student1492@gmail.com",18,6,"M"
1493,"Student_1493","student1493@gmail.com",24,9,"F"
1494,"Student_1494","student1494@gmail.com",28,10,"M"
1495,"Student_1495","student1495@gmail.com",24,3,"F"
1496,"Student_1496","student1496@gmail.com",18,10,"M"
1497,"Student_1497","student1497@gmail.com",18,8,"M"
1498,"Student_1498","student1498@gmail.com",22,6,"F"
1499,"Student_1499","student1499@gmail.com",26,1,"M"
1500,"Student_1500","student1500@gmail.com",19,1,"M"
1501,"Student_1501","student1501@gmail.com",18,2,"M"
1502,"Student_1502","student1502@gmail.com",19,8,"F"
1503,"Student_1503","student1503@gmail.com",21,1,"M"
1504,"Student_1504","student1504@gmail.com",26,2,"F"
1505,"Student_1505","student1505@gmail.com",27,3,"F"
1506,"Student_1506","student1506@gmail.com",26,8,"F"
1507,"Student_1507","student1507@gmail.com",25,8,"M"
1508,"Student_1508","student1508@gmail.com",28,1,"M"
1509,"Student_1509","student1509@gmail.com",22,7,"F"
1510,"Student_1510","student1510@gmail.com",23,4,"F"
1511,"Student_1511","student1511@gmail.com",26,3,"M"
1512,"Student_1512","student1512@gmail.com",25,5,"F"
1513,"Student_1513","student1513@gmail.com",21,3,"M"
1514,"Student_1514","student1514@gmail.com",24,5,"F"
1515,"Student_1515","student1515@gmail.com",25,2,"F"
1516,"Student_1516","student1516@gmail.com",26,6,"F"
1517,"Student_1517","student1517@gmail.com",23,5,"F"
1518,"Student_1518","student1518@gmail.com",18,2,"M"
1519,"Student_1519","student1519@gmail.com",29,6,"M"
1520,"Student_1520","student1520@gmail.com",28,3,"F"
1521,"Student_1521","student1521@gmail.com",18,1,"F"
1522,"Student_1522","student1522@gmail.com",30,7,"F"
1523,"Student_1523","student1523@gmail.com",27,5,"F"
1524,"Student_1524","student1524@gmail.com",27,4,"M"
1525,"Student_1525","student1525@gmail.com",29,7,"M"
1526,"Student_1526","student1526@gmail.com",25,2,"M"
1527,"Student_1527","student1527@gmail.com",28,2,"F"
1528,"Student_1528","student1528@gmail.com",30,1,"F"
1529,"Student_1529","student1529@gmail.com",20,4,"F"
1530,"Student_1530","student1530@gmail.com",23,8,"F"
1531,"Student_1531","student1531@gmail.com",24,2,"F"
1532,"Student_1532","student1532@gmail.com",20,3,"M"
1533,"Student_1533","student1533@gmail.com",23,10,"F"
1534,"Student_1534","student1534@gmail.com",22,4,"M"
1535,"Student_1535","student1535@gmail.com",30,9,"M"
1536,"Student_1536","student1536@gmail.com",24,8,"F"
1537,"Student_1537","student1537@gmail.com",23,1,"M"
1538,"Student_1538","student1538@gmail.com",23,1,"F"
1539,"Student_1539","student1539@gmail.com",28,6,"M"
1540,"Student_1540","student1540@gmail.com",18,2,"F"
1541,"Student_1541","student1541@gmail.com",22,7,"M"
1542,"Student_1542","student1542@gmail.com",23,3,"F"
1543,"Student_1543","student1543@gmail.com",22,8,"M"
1544,"Student_1544","student1544@gmail.com",27,2,"F"
1545,"Student_1545","student1545@gmail.com",21,4,"F"
1546,"Student_1546","student1546@gmail.com",22,7,"F"
1547,"Student_1547","student1547@gmail.com",19,2,"F"
1548,"Student_1548","student1548@gmail.com",27,2,"M"
1549,"Student_1549","student1549@gmail.com",24,2,"M"
1550,"Student_1550","student1550@gmail.com",18,6,"M"
1551,"Student_1551","student1551@gmail.com",18,6,"M"
1552,"Student_1552","student1552@gmail.com",30,5,"M"
1553,"Student_1553","student1553@gmail.com",18,3,"M"
1554,"Student_1554","student1554@gmail.com",18,7,"M"
1555,"Student_1555","student1555@gmail.com",23,3,"M"
1556,"Student_1556","student1556@gmail.com",18,3,"M"
1557,"Student_1557","student1557@gmail.com",28,2,"F"
1558,"Student_1558","student1558@gmail.com",28,9,"M"
1559,"Student_1559","student1559@gmail.com",22,10,"M"
1560,"Student_1560","student1560@gmail.com",29,1,"M"
1561,"Student_1561","student1561@gmail.com",19,10,"F"
1562,"Student_1562","student1562@gmail.com",25,3,"F"
1563,"Student_1563","student1563@gmail.com",17,8,"F"
1564,"Student_1564","student1564@gmail.com",26,6,"M"
1565,"Student_1565","student1565@gmail.com",25,4,"F"
1566,"Student_1566","student1566@gmail.com",25,3,"M"
1567,"Student_1567","student1567@gmail.com",22,7,"M"
1568,"Student_1568","student1568@gmail.com",27,10,"M"
1569,"Student_1569","student1569@gmail.com",18,8,"M"
1570,"Student_1570","student1570@gmail.com",23,4,"F"
1571,"Student_1571","student1571@gmail.com",22,2,"M"
1572,"Student_1572","student1572@gmail.com",30,2,"F"
1573,"Student_1573","student1573@gmail.com",27,3,"M"
1574,"Student_1574","student1574@gmail.com",29,2,"F"
1575,"Student_1575","student1575@gmail.com",23,10,"F"
1576,"Student_1576","student1576@gmail.com",30,7,"F"
1577,"Student_1577","student1577@gmail.com",28,6,"M"
1578,"Student_1578","student1578@gmail.com",17,7,"F"
1579,"Student_1579","student1579@gmail.com",21,6,"M"
1580,"Student_1580","student1580@gmail.com",26,3,"M"
1581,"Student_1581","student1581@gmail.com",21,4,"F"
1582,"Student_1582","student1582@gmail.com",22,5,"M"
1583,"Student_1583","student1583@gmail.com",18,2,"M"
1584,"Student_1584","student1584@gmail.com",26,4,"M"
1585,"Student_1585","student1585@gmail.com",25,9,"M"
1586,"Student_1586","student1586@gmail.com",20,10,"M"
1587,"Student_1587","student1587@gmail.com",19,10,"F"
1588,"Student_1588","student1588@gmail.com",27,10,"M"
1589,"Student_1589","student1589@gmail.com",24,5,"M"
1590,"Student_1590","student1590@gmail.com",20,1,"M"
1591,"Student_1591","student1591@gmail.com",30,5,"M"
1592,"Student_1592","student1592@gmail.com",18,4,"F"
1593,"Student_1593","student1593@gmail.com",22,9,"M"
1594,"Student_1594","student1594@gmail.com",30,10,"F"
1595,"Student_1595","student1595@gmail.com",25,9,"F"
1596,"Student_1596","student1596@gmail.com",22,4,"F"
1597,"Student_1597","student1597@gmail.com",18,7,"M"
1598,"Student_1598","student1598@gmail.com",29,5,"M"
1599,"Student_1599","student1599@gmail.com",21,1,"M"
1600,"Student_1600","student1600@gmail.com",26,4,"F"
1601,"Student_1601","student1601@gmail.com",20,8,"F"
1602,"Student_1602","student1602@gmail.com",29,7,"M"
1603,"Student_1603","student1603@gmail.com",23,2,"F"
